cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_1_2,-262.07998037569473,61.13335382136259,14.40083207009387,18.0
cell_2_0,-243.65852707253262,61.13335382136259,14.40083207009387,11.0
cell_2_1,-245.15852707253262,61.13335382136259,14.40083207009387,2.0
cell_2_2,-245.65852707253262,61.13335382136259,14.40083207009387,1.0
cell_3_0,-266.3330538363382,61.13335382136259,14.40083207009387,18.0
cell_3_1,-264.8330538363382,61.13335382136259,14.40083207009387,1.0
cell_3_2,-265.3330538363382,61.13335382136259,14.40083207009387,16.0
cell_4_0,-247.6517311558196,61.13335382136259,14.40083207009387,7.0
cell_4_1,-251.6517311558196,61.13335382136259,14.40083207009387,17.0
cell_4_2,-248.1517311558196,61.13335382136259,14.40083207009387,6.0
cell_5_0,-264.86177248368165,61.13335382136259,14.40083207009387,14.0
cell_5_1,-264.86177248368165,61.13335382136259,14.40083207009387,14.0
cell_5_2,-262.86177248368165,61.13335382136259,14.40083207009387,6.0
cell_1_0,-250.78088216715628,46.3264263611575,46.002569740823056,12.0
cell_1_1,-251.78088216715628,46.3264263611575,46.002569740823056,14.0
cell_1_2,-249.28088216715628,46.3264263611575,46.002569740823056,9.0
cell_2_0,-229.43424428634862,46.3264263611575,46.002569740823056,7.0
cell_2_1,-229.43424428634862,46.3264263611575,46.002569740823056,9.0
cell_2_2,-230.43424428634862,46.3264263611575,46.002569740823056,11.0
cell_3_0,-261.5279038187301,46.3264263611575,46.002569740823056,4.0
cell_3_1,-261.0279038187301,46.3264263611575,46.002569740823056,11.0
cell_3_2,-260.0279038187301,46.3264263611575,46.002569740823056,7.0
cell_4_0,-255.74697140648593,46.3264263611575,46.002569740823056,6.0
cell_4_1,-256.24697140648595,46.3264263611575,46.002569740823056,5.0
cell_4_2,-260.74697140648595,46.3264263611575,46.002569740823056,20.0
cell_5_0,-268.63652460486685,46.3264263611575,46.002569740823056,3.0
cell_5_1,-267.13652460486685,46.3264263611575,46.002569740823056,10.0
cell_5_2,-267.63652460486685,46.3264263611575,46.002569740823056,11.0
cell_1_0,-249.23082234762185,33.60205562639845,51.82857050638656,3.0
cell_1_1,-250.23082234762185,33.60205562639845,51.82857050638656,1.0
cell_1_2,-251.73082234762185,33.60205562639845,51.82857050638656,18.0
cell_2_0,-242.0872140862983,33.60205562639845,51.82857050638656,0.0
cell_2_1,-241.0872140862983,33.60205562639845,51.82857050638656,2.0
cell_2_2,-242.0872140862983,33.60205562639845,51.82857050638656,16.0
cell_3_0,-264.2690210354185,33.60205562639845,51.82857050638656,20.0
cell_3_1,-262.7690210354185,33.60205562639845,51.82857050638656,17.0
cell_3_2,-263.7690210354185,33.60205562639845,51.82857050638656,19.0
cell_4_0,-258.5291650468859,33.60205562639845,51.82857050638656,3.0
cell_4_1,-259.0291650468859,33.60205562639845,51.82857050638656,2.0
cell_4_2,-259.0291650468859,33.60205562639845,51.82857050638656,14.0
cell_5_0,-267.7334850856662,33.60205562639845,51.82857050638656,9.0
cell_5_1,-270.2334850856662,33.60205562639845,51.82857050638656,14.0
cell_5_2,-268.2334850856662,33.60205562639845,51.82857050638656,6.0
cell_1_0,-261.0923859894235,118.66674203230878,3.4556191514735346,4.0
cell_1_1,-261.5923859894235,118.66674203230878,3.4556191514735346,3.0
cell_1_2,-259.0923859894235,118.66674203230878,3.4556191514735346,8.0
cell_2_0,-255.27150301974768,118.66674203230878,3.4556191514735346,9.0
cell_2_1,-256.7715030197477,118.66674203230878,3.4556191514735346,4.0
cell_2_2,-255.27150301974768,118.66674203230878,3.4556191514735346,9.0
cell_3_0,-271.8067566666009,118.66674203230878,3.4556191514735346,15.0
cell_3_1,-270.3067566666009,118.66674203230878,3.4556191514735346,4.0
cell_3_2,-271.8067566666009,118.66674203230878,3.4556191514735346,1.0
cell_4_0,-259.5117187316364,118.66674203230878,3.4556191514735346,10.0
cell_4_1,-259.0117187316364,118.66674203230878,3.4556191514735346,9.0
cell_4_2,-262.5117187316364,118.66674203230878,3.4556191514735346,16.0
cell_5_0,-259.73309045688654,118.66674203230878,3.4556191514735346,16.0
cell_5_1,-259.23309045688654,118.66674203230878,3.4556191514735346,15.0
cell_5_2,-260.73309045688654,118.66674203230878,3.4556191514735346,18.0
cell_1_0,-255.76370879364612,111.25490206478523,24.37582179347718,6.0
cell_1_1,-257.2637087936461,111.25490206478523,24.37582179347718,3.0
cell_1_2,-256.7637087936461,111.25490206478523,24.37582179347718,12.0
cell_2_0,-253.28366047279303,111.25490206478523,24.37582179347718,0.0
cell_2_1,-252.78366047279303,111.25490206478523,24.37582179347718,15.0
cell_2_2,-255.28366047279303,111.25490206478523,24.37582179347718,20.0
cell_3_0,-268.47838091608696,111.25490206478523,24.37582179347718,5.0
cell_3_1,-266.97838091608696,111.25490206478523,24.37582179347718,8.0
cell_3_2,-270.97838091608696,111.25490206478523,24.37582179347718,16.0
cell_4_0,-259.61479191088046,111.25490206478523,24.37582179347718,10.0
cell_4_1,-260.61479191088046,111.25490206478523,24.37582179347718,4.0
cell_4_2,-264.11479191088046,111.25490206478523,24.37582179347718,19.0
cell_5_0,-264.0178093942054,111.25490206478523,24.37582179347718,0.0
cell_5_1,-263.5178093942054,111.25490206478523,24.37582179347718,1.0
cell_5_2,-260.0178093942054,111.25490206478523,24.37582179347718,8.0
cell_1_0,-245.98194645018006,81.92435878712001,56.83987103298838,4.0
cell_1_1,-245.98194645018006,81.92435878712001,56.83987103298838,4.0
cell_1_2,-247.98194645018006,81.92435878712001,56.83987103298838,0.0
cell_2_0,-236.82373735617614,81.92435878712001,56.83987103298838,8.0
cell_2_1,-241.82373735617614,81.92435878712001,56.83987103298838,18.0
cell_2_2,-238.32373735617614,81.92435878712001,56.83987103298838,11.0
cell_3_0,-264.2394018464547,81.92435878712001,56.83987103298838,5.0
cell_3_1,-264.7394018464547,81.92435878712001,56.83987103298838,4.0
cell_3_2,-265.7394018464547,81.92435878712001,56.83987103298838,14.0
cell_4_0,-261.67716277738225,81.92435878712001,56.83987103298838,2.0
cell_4_1,-260.17716277738225,81.92435878712001,56.83987103298838,5.0
cell_4_2,-258.67716277738225,81.92435878712001,56.83987103298838,8.0
cell_5_0,-268.4188308877526,81.92435878712001,56.83987103298838,2.0
cell_5_1,-265.9188308877526,81.92435878712001,56.83987103298838,7.0
cell_5_2,-267.9188308877526,81.92435878712001,56.83987103298838,3.0
cell_1_0,-217.03677524668043,8.316696888760983,86.5992649531724,0.0
cell_1_1,-215.03677524668043,8.316696888760983,86.5992649531724,4.0
cell_1_2,-213.53677524668043,8.316696888760983,86.5992649531724,9.0
cell_2_0,-255.77934616162463,8.316696888760983,86.5992649531724,20.0
cell_2_1,-249.77934616162463,8.316696888760983,86.5992649531724,8.0
cell_2_2,-251.77934616162463,8.316696888760983,86.5992649531724,4.0
cell_3_0,-261.1086450567069,8.316696888760983,86.5992649531724,10.0
cell_3_1,-261.1086450567069,8.316696888760983,86.5992649531724,10.0
cell_3_2,-263.1086450567069,8.316696888760983,86.5992649531724,2.0
cell_4_0,-264.76494127282,8.316696888760983,86.5992649531724,3.0
cell_4_1,-266.26494127282,8.316696888760983,86.5992649531724,16.0
cell_4_2,-265.26494127282,8.316696888760983,86.5992649531724,14.0
cell_5_0,-272.051601552061,8.316696888760983,86.5992649531724,0.0
cell_5_1,-269.551601552061,8.316696888760983,86.5992649531724,5.0
cell_5_2,-270.051601552061,8.316696888760983,86.5992649531724,12.0
cell_1_0,-232.6643104179597,57.90898058368836,77.26052260762174,16.0
cell_1_1,-232.1643104179597,57.90898058368836,77.26052260762174,1.0
cell_1_2,-230.1643104179597,57.90898058368836,77.26052260762174,11.0
cell_2_0,-247.72514349233742,57.90898058368836,77.26052260762174,4.0
cell_2_1,-247.22514349233742,57.90898058368836,77.26052260762174,5.0
cell_2_2,-246.22514349233742,57.90898058368836,77.26052260762174,9.0
cell_3_0,-262.154289800282,57.90898058368836,77.26052260762174,5.0
cell_3_1,-262.654289800282,57.90898058368836,77.26052260762174,12.0
cell_3_2,-266.154289800282,57.90898058368836,77.26052260762174,19.0
cell_4_0,-263.37266204227444,57.90898058368836,77.26052260762174,3.0
cell_4_1,-263.87266204227444,57.90898058368836,77.26052260762174,2.0
cell_4_2,-264.37266204227444,57.90898058368836,77.26052260762174,1.0
cell_5_0,-271.58248880453993,57.90898058368836,77.26052260762174,16.0
cell_5_1,-268.58248880453993,57.90898058368836,77.26052260762174,6.0
cell_5_2,-269.58248880453993,57.90898058368836,77.26052260762174,4.0
cell_1_0,-240.4609238610882,-2.2374059272517037,66.57151787994653,9.0
cell_1_1,-245.9609238610882,-2.2374059272517037,66.57151787994653,20.0
cell_1_2,-243.4609238610882,-2.2374059272517037,66.57151787994653,15.0
cell_2_0,-250.86461698764393,-2.2374059272517037,66.57151787994653,13.0
cell_2_1,-252.36461698764393,-2.2374059272517037,66.57151787994653,0.0
cell_2_2,-252.86461698764393,-2.2374059272517037,66.57151787994653,17.0
cell_3_0,-261.47413553706076,-2.2374059272517037,66.57151787994653,17.0
cell_3_1,-260.47413553706076,-2.2374059272517037,66.57151787994653,15.0
cell_3_2,-262.47413553706076,-2.2374059272517037,66.57151787994653,19.0
cell_4_0,-264.37865276953437,-2.2374059272517037,66.57151787994653,17.0
cell_4_1,-260.37865276953437,-2.2374059272517037,66.57151787994653,7.0
cell_4_2,-262.87865276953437,-2.2374059272517037,66.57151787994653,2.0
cell_5_0,-271.81515219509686,-2.2374059272517037,66.57151787994653,3.0
cell_5_1,-273.81515219509686,-2.2374059272517037,66.57151787994653,17.0
cell_5_2,-272.81515219509686,-2.2374059272517037,66.57151787994653,15.0
cell_1_0,-253.51674003091878,71.07826404897497,31.582658344111067,7.0
cell_1_1,-254.01674003091878,71.07826404897497,31.582658344111067,6.0
cell_1_2,-256.01674003091875,71.07826404897497,31.582658344111067,14.0
cell_2_0,-235.59351223067478,71.07826404897497,31.582658344111067,18.0
cell_2_1,-231.09351223067478,71.07826404897497,31.582658344111067,7.0
cell_2_2,-234.09351223067478,71.07826404897497,31.582658344111067,15.0
cell_3_0,-268.07641274635137,71.07826404897497,31.582658344111067,19.0
cell_3_1,-265.07641274635137,71.07826404897497,31.582658344111067,13.0
cell_3_2,-265.57641274635137,71.07826404897497,31.582658344111067,2.0
cell_4_0,-256.8047054478245,71.07826404897497,31.582658344111067,1.0
cell_4_1,-254.30470544782455,71.07826404897497,31.582658344111067,6.0
cell_4_2,-257.3047054478245,71.07826404897497,31.582658344111067,16.0
cell_5_0,-263.786552614528,71.07826404897497,31.582658344111067,7.0
cell_5_1,-266.286552614528,71.07826404897497,31.582658344111067,2.0
cell_5_2,-264.786552614528,71.07826404897497,31.582658344111067,5.0
cell_1_0,-259.83074755392846,129.3491583235324,5.030548502476808,6.0
cell_1_1,-261.33074755392846,129.3491583235324,5.030548502476808,3.0
cell_1_2,-258.83074755392846,129.3491583235324,5.030548502476808,8.0
cell_2_0,-259.2466431686164,129.3491583235324,5.030548502476808,14.0
cell_2_1,-261.2466431686164,129.3491583235324,5.030548502476808,18.0
cell_2_2,-261.7466431686164,129.3491583235324,5.030548502476808,19.0
cell_3_0,-272.8043431742176,129.3491583235324,5.030548502476808,15.0
cell_3_1,-270.3043431742176,129.3491583235324,5.030548502476808,6.0
cell_3_2,-272.3043431742176,129.3491583235324,5.030548502476808,2.0
cell_4_0,-263.876596542708,129.3491583235324,5.030548502476808,15.0
cell_4_1,-260.876596542708,129.3491583235324,5.030548502476808,7.0
cell_4_2,-260.376596542708,129.3491583235324,5.030548502476808,8.0
cell_5_0,-259.5228927002243,129.3491583235324,5.030548502476808,16.0
cell_5_1,-261.0228927002243,129.3491583235324,5.030548502476808,19.0
cell_5_2,-257.5228927002243,129.3491583235324,5.030548502476808,12.0
cell_1_0,-256.59219258853693,47.24308224706857,23.85904235113992,5.0
cell_1_1,-258.09219258853693,47.24308224706857,23.85904235113992,2.0
cell_1_2,-260.09219258853693,47.24308224706857,23.85904235113992,18.0
cell_2_0,-242.52723266125827,47.24308224706857,23.85904235113992,16.0
cell_2_1,-238.52723266125827,47.24308224706857,23.85904235113992,8.0
cell_2_2,-241.02723266125827,47.24308224706857,23.85904235113992,3.0
cell_3_0,-261.73472369039735,47.24308224706857,23.85904235113992,13.0
cell_3_1,-261.23472369039735,47.24308224706857,23.85904235113992,4.0
cell_3_2,-261.73472369039735,47.24308224706857,23.85904235113992,3.0
cell_4_0,-252.9075483090945,47.24308224706857,23.85904235113992,17.0
cell_4_1,-248.9075483090945,47.24308224706857,23.85904235113992,9.0
cell_4_2,-249.4075483090945,47.24308224706857,23.85904235113992,10.0
cell_5_0,-268.4488760687929,47.24308224706857,23.85904235113992,17.0
cell_5_1,-264.9488760687929,47.24308224706857,23.85904235113992,10.0
cell_5_2,-267.4488760687929,47.24308224706857,23.85904235113992,1.0
cell_1_0,-262.91922572518195,93.47432815269728,1.5759317830988593,1.0
cell_1_1,-261.41922572518195,93.47432815269728,1.5759317830988593,4.0
cell_1_2,-262.91922572518195,93.47432815269728,1.5759317830988593,1.0
cell_2_0,-252.47481224549924,93.47432815269728,1.5759317830988593,5.0
cell_2_1,-252.97481224549924,93.47432815269728,1.5759317830988593,12.0
cell_2_2,-251.97481224549924,93.47432815269728,1.5759317830988593,6.0
cell_3_0,-267.61266968264806,93.47432815269728,1.5759317830988593,12.0
cell_3_1,-269.11266968264806,93.47432815269728,1.5759317830988593,1.0
cell_3_2,-267.11266968264806,93.47432815269728,1.5759317830988593,5.0
cell_4_0,-257.6169860551157,93.47432815269728,1.5759317830988593,17.0
cell_4_1,-257.1169860551157,93.47432815269728,1.5759317830988593,16.0
cell_4_2,-255.1169860551157,93.47432815269728,1.5759317830988593,12.0
cell_5_0,-257.28131850890435,93.47432815269728,1.5759317830988593,8.0
cell_5_1,-260.28131850890435,93.47432815269728,1.5759317830988593,14.0
cell_5_2,-262.78131850890435,93.47432815269728,1.5759317830988593,19.0
cell_1_0,-257.65613481188484,32.10469986007119,37.50232835286025,20.0
cell_1_1,-252.65613481188487,32.10469986007119,37.50232835286025,10.0
cell_1_2,-253.15613481188487,32.10469986007119,37.50232835286025,5.0
cell_2_0,-239.82163652652676,32.10469986007119,37.50232835286025,9.0
cell_2_1,-245.32163652652676,32.10469986007119,37.50232835286025,20.0
cell_2_2,-244.82163652652676,32.10469986007119,37.50232835286025,19.0
cell_3_0,-258.7563128969574,32.10469986007119,37.50232835286025,11.0
cell_3_1,-260.2563128969574,32.10469986007119,37.50232835286025,2.0
cell_3_2,-260.2563128969574,32.10469986007119,37.50232835286025,2.0
cell_4_0,-254.05987434774107,32.10469986007119,37.50232835286025,11.0
cell_4_1,-253.55987434774107,32.10469986007119,37.50232835286025,10.0
cell_4_2,-255.05987434774107,32.10469986007119,37.50232835286025,3.0
cell_5_0,-266.70508610704917,32.10469986007119,37.50232835286025,7.0
cell_5_1,-270.20508610704917,32.10469986007119,37.50232835286025,0.0
cell_5_2,-266.70508610704917,32.10469986007119,37.50232835286025,9.0
cell_1_0,-243.91301583577996,14.929487383958215,62.68293347910144,12.0
cell_1_1,-243.41301583577996,14.929487383958215,62.68293347910144,5.0
cell_1_2,-246.41301583577996,14.929487383958215,62.68293347910144,17.0
cell_2_0,-250.20436969155435,14.929487383958215,62.68293347910144,18.0
cell_2_1,-249.70436969155435,14.929487383958215,62.68293347910144,17.0
cell_2_2,-245.20436969155435,14.929487383958215,62.68293347910144,8.0
cell_3_0,-257.4669308517558,14.929487383958215,62.68293347910144,8.0
cell_3_1,-261.9669308517558,14.929487383958215,62.68293347910144,17.0
cell_3_2,-262.9669308517558,14.929487383958215,62.68293347910144,19.0
cell_4_0,-260.62282637380645,14.929487383958215,62.68293347910144,12.0
cell_4_1,-261.62282637380645,14.929487383958215,62.68293347910144,2.0
cell_4_2,-262.62282637380645,14.929487383958215,62.68293347910144,16.0
cell_5_0,-271.62400646910294,14.929487383958215,62.68293347910144,2.0
cell_5_1,-272.62400646910294,14.929487383958215,62.68293347910144,0.0
cell_5_2,-272.12400646910294,14.929487383958215,62.68293347910144,1.0
cell_1_0,-252.99337629122206,67.64839188777329,38.72491110479453,12.0
cell_1_1,-252.99337629122206,67.64839188777329,38.72491110479453,12.0
cell_1_2,-252.99337629122206,67.64839188777329,38.72491110479453,4.0
cell_2_0,-222.1207215909541,67.64839188777329,38.72491110479453,0.0
cell_2_1,-224.1207215909541,67.64839188777329,38.72491110479453,20.0
cell_2_2,-221.1207215909541,67.64839188777329,38.72491110479453,2.0
cell_3_0,-262.5487681619261,67.64839188777329,38.72491110479453,9.0
cell_3_1,-262.5487681619261,67.64839188777329,38.72491110479453,7.0
cell_3_2,-265.0487681619261,67.64839188777329,38.72491110479453,14.0
cell_4_0,-256.3998125858403,67.64839188777329,38.72491110479453,4.0
cell_4_1,-255.89981258584032,67.64839188777329,38.72491110479453,11.0
cell_4_2,-257.3998125858403,67.64839188777329,38.72491110479453,2.0
cell_5_0,-268.27776251126653,67.64839188777329,38.72491110479453,16.0
cell_5_1,-264.77776251126653,67.64839188777329,38.72491110479453,9.0
cell_5_2,-267.77776251126653,67.64839188777329,38.72491110479453,15.0
cell_1_0,-232.06393001883467,22.26260683903453,77.31176602641398,12.0
cell_1_1,-231.06393001883467,22.26260683903453,77.31176602641398,10.0
cell_1_2,-232.06393001883467,22.26260683903453,77.31176602641398,12.0
cell_2_0,-250.68729852922,22.26260683903453,77.31176602641398,15.0
cell_2_1,-248.68729852922,22.26260683903453,77.31176602641398,5.0
cell_2_2,-251.18729852922,22.26260683903453,77.31176602641398,16.0
cell_3_0,-262.888848132221,22.26260683903453,77.31176602641398,15.0
cell_3_1,-261.388848132221,22.26260683903453,77.31176602641398,12.0
cell_3_2,-264.388848132221,22.26260683903453,77.31176602641398,18.0
cell_4_0,-261.35227951766365,22.26260683903453,77.31176602641398,7.0
cell_4_1,-261.35227951766365,22.26260683903453,77.31176602641398,7.0
cell_4_2,-263.35227951766365,22.26260683903453,77.31176602641398,13.0
cell_5_0,-268.35566521224104,22.26260683903453,77.31176602641398,8.0
cell_5_1,-273.35566521224104,22.26260683903453,77.31176602641398,18.0
cell_5_2,-268.85566521224104,22.26260683903453,77.31176602641398,7.0
cell_1_0,-259.4186931717039,91.8752117769973,21.594890330072488,0.0
cell_1_1,-255.91869317170392,91.8752117769973,21.594890330072488,7.0
cell_1_2,-258.4186931717039,91.8752117769973,21.594890330072488,2.0
cell_2_0,-247.0870332001095,91.8752117769973,21.594890330072488,13.0
cell_2_1,-247.5870332001095,91.8752117769973,21.594890330072488,14.0
cell_2_2,-247.0870332001095,91.8752117769973,21.594890330072488,13.0
cell_3_0,-266.70043225141245,91.8752117769973,21.594890330072488,11.0
cell_3_1,-267.20043225141245,91.8752117769973,21.594890330072488,12.0
cell_3_2,-268.70043225141245,91.8752117769973,21.594890330072488,1.0
cell_4_0,-258.56544372201125,91.8752117769973,21.594890330072488,15.0
cell_4_1,-257.06544372201125,91.8752117769973,21.594890330072488,4.0
cell_4_2,-256.56544372201125,91.8752117769973,21.594890330072488,11.0
cell_5_0,-262.1783441964576,91.8752117769973,21.594890330072488,11.0
cell_5_1,-261.1783441964576,91.8752117769973,21.594890330072488,7.0
cell_5_2,-265.1783441964576,91.8752117769973,21.594890330072488,17.0
cell_1_0,-256.423652127909,74.06288825876868,26.024717386199278,12.0
cell_1_1,-256.923652127909,74.06288825876868,26.024717386199278,13.0
cell_1_2,-258.423652127909,74.06288825876868,26.024717386199278,0.0
cell_2_0,-238.45940928968272,74.06288825876868,26.024717386199278,4.0
cell_2_1,-237.95940928968272,74.06288825876868,26.024717386199278,5.0
cell_2_2,-241.45940928968272,74.06288825876868,26.024717386199278,18.0
cell_3_0,-265.53396064120875,74.06288825876868,26.024717386199278,3.0
cell_3_1,-268.03396064120875,74.06288825876868,26.024717386199278,18.0
cell_3_2,-263.03396064120875,74.06288825876868,26.024717386199278,8.0
cell_4_0,-253.60390806579125,74.06288825876868,26.024717386199278,6.0
