cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_10_120,-181.39424239766194,-73.97064151721575,40.75774542431243,17.0
cell_10_240,-180.89424239766194,-73.97064151721575,40.75774542431243,16.0
cell_1_0,-168.334004500201,-73.97613958213024,40.70873566971764,15.0
cell_1_120,-168.834004500201,-73.97613958213024,40.70873566971764,0.0
cell_1_240,-167.334004500201,-73.97613958213024,40.70873566971764,3.0
cell_2_0,-189.47812225345308,-73.97613958213024,40.70873566971764,2.0
cell_2_120,-187.47812225345308,-73.97613958213024,40.70873566971764,6.0
cell_2_240,-190.47812225345308,-73.97613958213024,40.70873566971764,16.0
cell_3_0,-181.41418869778212,-73.97613958213024,40.70873566971764,5.0
cell_3_120,-183.91418869778212,-73.97613958213024,40.70873566971764,16.0
cell_3_240,-182.41418869778212,-73.97613958213024,40.70873566971764,13.0
cell_4_0,-169.53758606038127,-73.97613958213024,40.70873566971764,13.0
cell_4_120,-168.53758606038127,-73.97613958213024,40.70873566971764,11.0
cell_4_240,-170.53758606038127,-73.97613958213024,40.70873566971764,15.0
cell_5_0,-179.37657843014136,-73.97613958213024,40.70873566971764,20.0
cell_5_120,-176.87657843014136,-73.97613958213024,40.70873566971764,1.0
cell_5_240,-179.37657843014136,-73.97613958213024,40.70873566971764,20.0
cell_6_0,-184.66667699532965,-73.97613958213024,40.70873566971764,14.0
cell_6_120,-183.16667699532965,-73.97613958213024,40.70873566971764,5.0
cell_6_240,-185.16667699532965,-73.97613958213024,40.70873566971764,1.0
cell_7_0,-172.7009990153163,-73.97613958213024,40.70873566971764,4.0
cell_7_120,-173.2009990153163,-73.97613958213024,40.70873566971764,3.0
cell_7_240,-173.2009990153163,-73.97613958213024,40.70873566971764,13.0
cell_8_0,-170.2029664469928,-73.97613958213024,40.70873566971764,15.0
cell_8_120,-167.2029664469928,-73.97613958213024,40.70873566971764,9.0
cell_8_240,-169.2029664469928,-73.97613958213024,40.70873566971764,13.0
cell_9_0,-190.88951754927902,-73.97613958213024,40.70873566971764,1.0
cell_9_120,-193.38951754927902,-73.97613958213024,40.70873566971764,20.0
cell_9_240,-191.38951754927902,-73.97613958213024,40.70873566971764,16.0
cell_10_0,-190.7082298813513,-73.97613958213024,40.70873566971764,5.0
cell_10_120,-190.2082298813513,-73.97613958213024,40.70873566971764,6.0
cell_10_240,-193.2082298813513,-73.97613958213024,40.70873566971764,16.0
cell_1_0,-186.4461143020946,-74.02823659173669,40.757034632819774,3.0
cell_1_120,-189.9461143020946,-74.02823659173669,40.757034632819774,20.0
cell_1_240,-187.9461143020946,-74.02823659173669,40.757034632819774,0.0
cell_2_0,-158.88090730798012,-74.02823659173669,40.757034632819774,16.0
cell_2_120,-155.88090730798012,-74.02823659173669,40.757034632819774,6.0
cell_2_240,-155.38090730798012,-74.02823659173669,40.757034632819774,9.0
cell_3_0,-171.1626996282299,-74.02823659173669,40.757034632819774,13.0
cell_3_120,-172.6626996282299,-74.02823659173669,40.757034632819774,16.0
cell_3_240,-171.1626996282299,-74.02823659173669,40.757034632819774,3.0
cell_4_0,-183.15668806253305,-74.02823659173669,40.757034632819774,1.0
cell_4_120,-180.65668806253305,-74.02823659173669,40.757034632819774,10.0
cell_4_240,-182.65668806253305,-74.02823659173669,40.757034632819774,2.0
cell_5_0,-181.22944468879726,-74.02823659173669,40.757034632819774,1.0
cell_5_120,-180.72944468879726,-74.02823659173669,40.757034632819774,14.0
cell_5_240,-178.72944468879726,-74.02823659173669,40.757034632819774,10.0
cell_6_0,-173.37940655818687,-74.02823659173669,40.757034632819774,3.0
cell_6_120,-171.37940655818687,-74.02823659173669,40.757034632819774,9.0
cell_6_240,-170.87940655818687,-74.02823659173669,40.757034632819774,8.0
cell_7_0,-183.7360073733826,-74.02823659173669,40.757034632819774,10.0
cell_7_120,-184.7360073733826,-74.02823659173669,40.757034632819774,4.0
cell_7_240,-186.2360073733826,-74.02823659173669,40.757034632819774,15.0
cell_8_0,-189.28851022900173,-74.02823659173669,40.757034632819774,0.0
cell_8_120,-191.28851022900173,-74.02823659173669,40.757034632819774,20.0
cell_8_240,-189.78851022900173,-74.02823659173669,40.757034632819774,17.0
cell_9_0,-163.44129681004955,-74.02823659173669,40.757034632819774,3.0
cell_9_120,-161.44129681004955,-74.02823659173669,40.757034632819774,7.0
cell_9_240,-161.44129681004955,-74.02823659173669,40.757034632819774,9.0
cell_10_0,-186.0166877803452,-74.02823659173669,40.757034632819774,19.0
cell_10_120,-184.5166877803452,-74.02823659173669,40.757034632819774,0.0
cell_10_240,-186.5166877803452,-74.02823659173669,40.757034632819774,20.0
cell_1_0,-171.30823536074777,-73.9696388630614,40.7001782019219,12.0
cell_1_120,-171.80823536074777,-73.9696388630614,40.7001782019219,3.0
cell_1_240,-169.80823536074777,-73.9696388630614,40.7001782019219,9.0
cell_2_0,-188.93274701344546,-73.9696388630614,40.7001782019219,7.0
cell_2_120,-192.43274701344546,-73.9696388630614,40.7001782019219,16.0
cell_2_240,-190.43274701344546,-73.9696388630614,40.7001782019219,12.0
cell_3_0,-186.83915100393415,-73.9696388630614,40.7001782019219,0.0
cell_3_120,-186.33915100393415,-73.9696388630614,40.7001782019219,1.0
cell_3_240,-186.83915100393415,-73.9696388630614,40.7001782019219,16.0
cell_4_0,-173.52852592719785,-73.9696388630614,40.7001782019219,9.0
cell_4_120,-176.02852592719785,-73.9696388630614,40.7001782019219,14.0
cell_4_240,-176.02852592719785,-73.9696388630614,40.7001782019219,2.0
cell_5_0,-181.47197902738537,-73.9696388630614,40.7001782019219,0.0
cell_5_120,-177.97197902738537,-73.9696388630614,40.7001782019219,7.0
cell_5_240,-180.97197902738537,-73.9696388630614,40.7001782019219,1.0
cell_6_0,-185.97827809244288,-73.9696388630614,40.7001782019219,12.0
cell_6_120,-184.97827809244288,-73.9696388630614,40.7001782019219,10.0
cell_6_240,-184.97827809244288,-73.9696388630614,40.7001782019219,6.0
cell_7_0,-178.84645750382475,-73.9696388630614,40.7001782019219,17.0
cell_7_120,-177.34645750382475,-73.9696388630614,40.7001782019219,14.0
cell_7_240,-177.84645750382475,-73.9696388630614,40.7001782019219,1.0
cell_8_0,-172.2219542916937,-73.9696388630614,40.7001782019219,2.0
cell_8_120,-169.2219542916937,-73.9696388630614,40.7001782019219,8.0
cell_8_240,-172.2219542916937,-73.9696388630614,40.7001782019219,14.0
cell_9_0,-191.73286600144294,-73.9696388630614,40.7001782019219,13.0
cell_9_120,-190.23286600144294,-73.9696388630614,40.7001782019219,6.0
cell_9_240,-192.73286600144294,-73.9696388630614,40.7001782019219,15.0
cell_10_0,-196.74600002214024,-73.9696388630614,40.7001782019219,20.0
cell_10_120,-192.24600002214024,-73.9696388630614,40.7001782019219,5.0
cell_10_240,-191.24600002214024,-73.9696388630614,40.7001782019219,9.0
cell_1_0,-183.59880273638618,-73.94464412589831,40.76424675763549,17.0
cell_1_120,-183.09880273638618,-73.94464412589831,40.76424675763549,16.0
cell_1_240,-182.59880273638618,-73.94464412589831,40.76424675763549,15.0
cell_2_0,-188.32042475589589,-73.94464412589831,40.76424675763549,13.0
cell_2_120,-187.32042475589589,-73.94464412589831,40.76424675763549,5.0
cell_2_240,-189.32042475589589,-73.94464412589831,40.76424675763549,15.0
cell_3_0,-179.13880709474378,-73.94464412589831,40.76424675763549,8.0
cell_3_120,-182.63880709474378,-73.94464412589831,40.76424675763549,15.0
cell_3_240,-181.63880709474378,-73.94464412589831,40.76424675763549,13.0
cell_4_0,-182.79263863656837,-73.94464412589831,40.76424675763549,2.0
cell_4_120,-180.79263863656837,-73.94464412589831,40.76424675763549,10.0
cell_4_240,-181.79263863656837,-73.94464412589831,40.76424675763549,12.0
cell_5_0,-179.34632170713817,-73.94464412589831,40.76424675763549,13.0
cell_5_120,-182.84632170713817,-73.94464412589831,40.76424675763549,20.0
cell_5_240,-178.84632170713817,-73.94464412589831,40.76424675763549,4.0
cell_6_0,-188.6476600222292,-73.94464412589831,40.76424675763549,6.0
cell_6_120,-189.6476600222292,-73.94464412589831,40.76424675763549,12.0
cell_6_240,-188.6476600222292,-73.94464412589831,40.76424675763549,10.0
cell_7_0,-178.7542399300034,-73.94464412589831,40.76424675763549,2.0
cell_7_120,-177.2542399300034,-73.94464412589831,40.76424675763549,5.0
cell_7_240,-177.2542399300034,-73.94464412589831,40.76424675763549,11.0
cell_8_0,-183.82882073823424,-73.94464412589831,40.76424675763549,17.0
cell_8_120,-181.32882073823424,-73.94464412589831,40.76424675763549,12.0
cell_8_240,-179.32882073823424,-73.94464412589831,40.76424675763549,8.0
cell_9_0,-192.63744652934403,-73.94464412589831,40.76424675763549,20.0
cell_9_120,-190.63744652934403,-73.94464412589831,40.76424675763549,16.0
cell_9_240,-189.63744652934403,-73.94464412589831,40.76424675763549,14.0
cell_10_0,-181.45740815746157,-73.94464412589831,40.76424675763549,13.0
cell_10_120,-180.95740815746157,-73.94464412589831,40.76424675763549,4.0
cell_10_240,-180.45740815746157,-73.94464412589831,40.76424675763549,11.0
cell_1_0,-179.1846881813865,-73.9697202917987,40.75611605150341,0.0
cell_1_120,-176.6846881813865,-73.9697202917987,40.75611605150341,5.0
cell_1_240,-176.1846881813865,-73.9697202917987,40.75611605150341,6.0
cell_2_0,-186.57828508835092,-73.9697202917987,40.75611605150341,19.0
cell_2_120,-186.07828508835092,-73.9697202917987,40.75611605150341,18.0
cell_2_240,-181.07828508835092,-73.9697202917987,40.75611605150341,8.0
cell_3_0,-170.63016985637609,-73.9697202917987,40.75611605150341,10.0
cell_3_120,-171.13016985637609,-73.9697202917987,40.75611605150341,11.0
cell_3_240,-173.13016985637609,-73.9697202917987,40.75611605150341,1.0
cell_4_0,-173.58867685129198,-73.9697202917987,40.75611605150341,9.0
cell_4_120,-174.58867685129198,-73.9697202917987,40.75611605150341,5.0
cell_4_240,-174.58867685129198,-73.9697202917987,40.75611605150341,11.0
cell_5_0,-170.36525551200876,-73.9697202917987,40.75611605150341,1.0
cell_5_120,-167.36525551200876,-73.9697202917987,40.75611605150341,7.0
cell_5_240,-168.86525551200876,-73.9697202917987,40.75611605150341,12.0
cell_6_0,-186.39715888419616,-73.9697202917987,40.75611605150341,1.0
cell_6_120,-182.89715888419616,-73.9697202917987,40.75611605150341,8.0
cell_6_240,-183.89715888419616,-73.9697202917987,40.75611605150341,6.0
cell_7_0,-172.48304021568043,-73.9697202917987,40.75611605150341,12.0
cell_7_120,-173.98304021568043,-73.9697202917987,40.75611605150341,1.0
cell_7_240,-172.98304021568043,-73.9697202917987,40.75611605150341,3.0
cell_8_0,-180.0570183118395,-73.9697202917987,40.75611605150341,15.0
cell_8_120,-179.5570183118395,-73.9697202917987,40.75611605150341,2.0
cell_8_240,-179.0570183118395,-73.9697202917987,40.75611605150341,3.0
cell_9_0,-183.7888511797592,-73.9697202917987,40.75611605150341,5.0
cell_9_120,-186.2888511797592,-73.9697202917987,40.75611605150341,0.0
cell_9_240,-183.2888511797592,-73.9697202917987,40.75611605150341,6.0
cell_10_0,-178.08671386189127,-73.9697202917987,40.75611605150341,9.0
cell_10_120,-179.08671386189127,-73.9697202917987,40.75611605150341,11.0
cell_10_240,-179.58671386189127,-73.9697202917987,40.75611605150341,4.0
cell_1_0,-153.8594224193584,-73.95925351945709,40.72993450535167,10.0
cell_1_120,-153.8594224193584,-73.95925351945709,40.72993450535167,10.0
cell_1_240,-155.8594224193584,-73.95925351945709,40.72993450535167,2.0
cell_2_0,-188.9975434135015,-73.95925351945709,40.72993450535167,1.0
cell_2_120,-187.4975434135015,-73.95925351945709,40.72993450535167,4.0
cell_2_240,-186.9975434135015,-73.95925351945709,40.72993450535167,5.0
cell_3_0,-182.76337812681476,-73.95925351945709,40.72993450535167,20.0
cell_3_120,-178.76337812681476,-73.95925351945709,40.72993450535167,12.0
cell_3_240,-177.26337812681476,-73.95925351945709,40.72993450535167,9.0
cell_4_0,-165.95186100627052,-73.95925351945709,40.72993450535167,6.0
cell_4_120,-165.45186100627052,-73.95925351945709,40.72993450535167,7.0
cell_4_240,-167.95186100627052,-73.95925351945709,40.72993450535167,14.0
cell_5_0,-168.72562467256486,-73.95925351945709,40.72993450535167,3.0
cell_5_120,-170.22562467256486,-73.95925351945709,40.72993450535167,16.0
cell_5_240,-167.72562467256486,-73.95925351945709,40.72993450535167,5.0
cell_6_0,-185.12334571876343,-73.95925351945709,40.72993450535167,5.0
cell_6_120,-187.12334571876343,-73.95925351945709,40.72993450535167,1.0
cell_6_240,-189.12334571876343,-73.95925351945709,40.72993450535167,19.0
cell_7_0,-140.3378940082133,-73.95925351945709,40.72993450535167,10.0
cell_7_120,-142.8378940082133,-73.95925351945709,40.72993450535167,15.0
cell_7_240,-141.3378940082133,-73.95925351945709,40.72993450535167,12.0
cell_8_0,-159.7351281632782,-73.95925351945709,40.72993450535167,1.0
cell_8_120,-158.7351281632782,-73.95925351945709,40.72993450535167,13.0
cell_8_240,-162.2351281632782,-73.95925351945709,40.72993450535167,20.0
cell_9_0,-190.49969653576994,-73.95925351945709,40.72993450535167,0.0
cell_9_120,-188.99969653576994,-73.95925351945709,40.72993450535167,13.0
cell_9_240,-189.49969653576994,-73.95925351945709,40.72993450535167,2.0
cell_10_0,-189.55180960393324,-73.95925351945709,40.72993450535167,16.0
cell_10_120,-185.55180960393324,-73.95925351945709,40.72993450535167,8.0
cell_10_240,-191.55180960393324,-73.95925351945709,40.72993450535167,20.0
cell_1_0,-168.31602974937226,-73.95459975909395,40.73739872426818,17.0
cell_1_120,-163.81602974937226,-73.95459975909395,40.73739872426818,8.0
cell_1_240,-165.31602974937226,-73.95459975909395,40.73739872426818,5.0
cell_2_0,-190.42134561472614,-73.95459975909395,40.73739872426818,18.0
cell_2_120,-189.42134561472614,-73.95459975909395,40.73739872426818,0.0
cell_2_240,-186.42134561472614,-73.95459975909395,40.73739872426818,6.0
cell_3_0,-182.08683497816546,-73.95459975909395,40.73739872426818,19.0
cell_3_120,-179.08683497816546,-73.95459975909395,40.73739872426818,13.0
cell_3_240,-180.58683497816546,-73.95459975909395,40.73739872426818,16.0
cell_4_0,-172.101463773668,-73.95459975909395,40.73739872426818,14.0
cell_4_120,-173.101463773668,-73.95459975909395,40.73739872426818,0.0
cell_4_240,-169.101463773668,-73.95459975909395,40.73739872426818,8.0
cell_5_0,-167.8594892545542,-73.95459975909395,40.73739872426818,9.0
cell_5_120,-170.8594892545542,-73.95459975909395,40.73739872426818,15.0
cell_5_240,-170.3594892545542,-73.95459975909395,40.73739872426818,14.0
cell_6_0,-188.0400128076907,-73.95459975909395,40.73739872426818,1.0
cell_6_120,-184.5400128076907,-73.95459975909395,40.73739872426818,8.0
cell_6_240,-189.5400128076907,-73.95459975909395,40.73739872426818,18.0
cell_7_0,-154.26657258636436,-73.95459975909395,40.73739872426818,7.0
cell_7_120,-159.26657258636436,-73.95459975909395,40.73739872426818,19.0
cell_7_240,-155.76657258636436,-73.95459975909395,40.73739872426818,12.0
cell_8_0,-166.08974959402195,-73.95459975909395,40.73739872426818,11.0
cell_8_120,-167.58974959402195,-73.95459975909395,40.73739872426818,14.0
cell_8_240,-167.58974959402195,-73.95459975909395,40.73739872426818,14.0
cell_9_0,-191.91249370465687,-73.95459975909395,40.73739872426818,19.0
cell_9_120,-187.41249370465687,-73.95459975909395,40.73739872426818,6.0
cell_9_240,-188.91249370465687,-73.95459975909395,40.73739872426818,13.0
cell_10_0,-187.69492664055727,-73.95459975909395,40.73739872426818,15.0
cell_10_120,-189.19492664055727,-73.95459975909395,40.73739872426818,18.0
cell_10_240,-187.19492664055727,-73.95459975909395,40.73739872426818,14.0
cell_1_0,-188.5767977291281,-74.03262260685827,40.7566618859471,0.0
cell_1_120,-190.0767977291281,-74.03262260685827,40.7566618859471,19.0
cell_1_240,-185.0767977291281,-74.03262260685827,40.7566618859471,9.0
cell_2_0,-158.1721745141757,-74.03262260685827,40.7566618859471,18.0
cell_2_120,-155.1721745141757,-74.03262260685827,40.7566618859471,4.0
cell_2_240,-158.6721745141757,-74.03262260685827,40.7566618859471,19.0
cell_3_0,-173.1850985887267,-74.03262260685827,40.7566618859471,13.0
cell_3_120,-172.1850985887267,-74.03262260685827,40.7566618859471,5.0
cell_3_240,-172.1850985887267,-74.03262260685827,40.7566618859471,5.0
cell_4_0,-183.93369622256276,-74.03262260685827,40.7566618859471,1.0
cell_4_120,-183.93369622256276,-74.03262260685827,40.7566618859471,15.0
cell_4_240,-180.93369622256276,-74.03262260685827,40.7566618859471,9.0
cell_5_0,-182.76248744619946,-74.03262260685827,40.7566618859471,16.0
cell_5_120,-184.26248744619946,-74.03262260685827,40.7566618859471,19.0
cell_5_240,-180.26248744619946,-74.03262260685827,40.7566618859471,11.0
cell_6_0,-171.2492173448414,-74.03262260685827,40.7566618859471,10.0
cell_6_120,-172.7492173448414,-74.03262260685827,40.7566618859471,3.0
cell_6_240,-172.7492173448414,-74.03262260685827,40.7566618859471,13.0
cell_7_0,-183.98750183734745,-74.03262260685827,40.7566618859471,9.0
cell_7_120,-186.48750183734745,-74.03262260685827,40.7566618859471,2.0
cell_7_240,-185.98750183734745,-74.03262260685827,40.7566618859471,13.0
cell_8_0,-188.37556172313995,-74.03262260685827,40.7566618859471,13.0
cell_8_120,-189.37556172313995,-74.03262260685827,40.7566618859471,1.0
cell_8_240,-191.37556172313995,-74.03262260685827,40.7566618859471,19.0
cell_9_0,-165.05938133080332,-74.03262260685827,40.7566618859471,20.0
cell_9_120,-164.05938133080332,-74.03262260685827,40.7566618859471,18.0
cell_9_240,-161.05938133080332,-74.03262260685827,40.7566618859471,4.0
cell_10_0,-183.78439480248574,-74.03262260685827,40.7566618859471,13.0
cell_10_120,-181.78439480248574,-74.03262260685827,40.7566618859471,9.0
cell_10_240,-185.28439480248574,-74.03262260685827,40.7566618859471,0.0
cell_1_0,-185.8154777555976,-74.02679651407526,40.75426563721656,3.0
cell_1_120,-189.3154777555976,-74.02679651407526,40.75426563721656,20.0
cell_1_240,-186.3154777555976,-74.02679651407526,40.75426563721656,14.0
cell_2_0,-161.19744195963557,-74.02679651407526,40.75426563721656,4.0
cell_2_120,-159.69744195963557,-74.02679651407526,40.75426563721656,7.0
cell_2_240,-162.19744195963557,-74.02679651407526,40.75426563721656,14.0
cell_3_0,-167.49368216793175,-74.02679651407526,40.75426563721656,8.0
cell_3_120,-173.49368216793175,-74.02679651407526,40.75426563721656,20.0
cell_3_240,-170.99368216793175,-74.02679651407526,40.75426563721656,15.0
cell_4_0,-182.26934729183196,-74.02679651407526,40.75426563721656,1.0
cell_4_120,-181.26934729183196,-74.02679651407526,40.75426563721656,3.0
cell_4_240,-178.76934729183196,-74.02679651407526,40.75426563721656,8.0
cell_5_0,-180.87407010933475,-74.02679651407526,40.75426563721656,0.0
cell_5_120,-178.87407010933475,-74.02679651407526,40.75426563721656,4.0
cell_5_240,-181.87407010933475,-74.02679651407526,40.75426563721656,18.0
cell_6_0,-174.9346129812759,-74.02679651407526,40.75426563721656,19.0
cell_6_120,-169.9346129812759,-74.02679651407526,40.75426563721656,9.0
cell_6_240,-173.9346129812759,-74.02679651407526,40.75426563721656,17.0
cell_7_0,-188.12663917469285,-74.02679651407526,40.75426563721656,20.0
cell_7_120,-186.12663917469285,-74.02679651407526,40.75426563721656,16.0
cell_7_240,-184.12663917469285,-74.02679651407526,40.75426563721656,12.0
cell_8_0,-187.22012252386745,-74.02679651407526,40.75426563721656,3.0
cell_8_120,-189.22012252386745,-74.02679651407526,40.75426563721656,17.0
cell_8_240,-187.22012252386745,-74.02679651407526,40.75426563721656,3.0
cell_9_0,-166.38943124122693,-74.02679651407526,40.75426563721656,3.0
cell_9_120,-169.38943124122693,-74.02679651407526,40.75426563721656,19.0
cell_9_240,-169.38943124122693,-74.02679651407526,40.75426563721656,19.0
cell_10_0,-183.4725584302287,-74.02679651407526,40.75426563721656,13.0
cell_10_120,-185.4725584302287,-74.02679651407526,40.75426563721656,17.0
cell_10_240,-181.4725584302287,-74.02679651407526,40.75426563721656,9.0
cell_1_0,-188.63560405799916,-74.0236891471072,40.78417205323708,6.0
cell_1_120,-189.63560405799916,-74.0236891471072,40.78417205323708,4.0
cell_1_240,-190.13560405799916,-74.0236891471072,40.78417205323708,3.0
cell_2_0,-172.20109446361295,-74.0236891471072,40.78417205323708,16.0
cell_2_120,-171.70109446361295,-74.0236891471072,40.78417205323708,1.0
cell_2_240,-169.20109446361295,-74.0236891471072,40.78417205323708,10.0
cell_3_0,-178.1890052429514,-74.0236891471072,40.78417205323708,11.0
cell_3_120,-177.6890052429514,-74.0236891471072,40.78417205323708,6.0
cell_3_240,-177.1890052429514,-74.0236891471072,40.78417205323708,9.0
cell_4_0,-186.44067527683688,-74.0236891471072,40.78417205323708,11.0
cell_4_120,-189.94067527683688,-74.0236891471072,40.78417205323708,18.0
cell_4_240,-187.44067527683688,-74.0236891471072,40.78417205323708,13.0
cell_5_0,-183.254387681501,-74.0236891471072,40.78417205323708,9.0
cell_5_120,-184.754387681501,-74.0236891471072,40.78417205323708,12.0
cell_5_240,-183.254387681501,-74.0236891471072,40.78417205323708,7.0
cell_6_0,-184.91043982412646,-74.0236891471072,40.78417205323708,2.0
cell_6_120,-183.41043982412646,-74.0236891471072,40.78417205323708,5.0
